Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2007,2,Middle Tennessee,99,0-2,42,Away,Louisville,8,2-0,58,Home
2007,2,Navy,99,1-1,24,Away,Rutgers,15,2-0,41,Home
2007,2,Virginia Tech,9,1-1,7,Away,LSU,2,2-0,48,Home
2007,2,West Virginia,3,2-0,48,Away,Marshall,99,0-2,23,Home
2007,2,Troy,99,0-2,31,Away,Florida,4,2-0,59,Home
2007,2,Miami,99,1-1,13,Away,Oklahoma,5,2-0,51,Home
2007,2,Wisconsin,5,2-0,20,Away,UNLV,99,1-1,13,Home
2007,2,TCU,19,1-1,13,Away,Texas,7,2-0,34,Home
2007,2,California,10,2-0,34,Away,Colorado State,99,0-2,28,Home
2007,2,South Carolina,99,2-0,16,Away,Georgia,11,1-1,12,Home
2007,2,Akron,99,1-1,2,Away,Ohio State,12,2-0,20,Home
2007,2,BYU,99,1-1,17,Away,UCLA,13,2-0,27,Home
2007,2,Notre Dame,99,0-2,10,Away,Penn State,14,2-0,31,Home
2007,2,Nebraska,16,2-0,20,Away,Wake Forest,99,0-2,17,Home
2007,2,South Florida,99,2-0,26,Away,Auburn,17,1-1,23,Home
2007,2,Hawaii,20,2-0,45,Away,Louisiana Tech,99,1-1,44,Home
2007,2,Samford,99,1-1,14,Away,Georgia Tech,21,2-0,69,Home
2007,2,Boise State,22,1-1,10,Away,Washington,99,2-0,24,Home
2007,2,Fresno State,99,1-1,45,Away,Texas A&M,23,2-0,47,Home
2007,2,Southern Mississippi,99,1-1,19,Away,Tennessee,24,1-1,39,Home
2007,2,Louisiana Monroe,99,0-2,26,Away,Clemson,25,2-0,49,Home
