Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2009,12,Colorado,99,3-8,28,Away,Oklahoma State,12,9-2,31,Home
2009,12,Boise State,6,11-0,52,Away,Utah State,99,3-8,21,Home
2009,12,Florida Intl,99,3-8,3,Away,Florida,1,11-0,62,Home
2009,12,Chattanooga,99,6-5,0,Away,Alabama,2,11-0,45,Home
2009,12,Kansas,99,5-6,20,Away,Texas,3,11-0,51,Home
2009,12,TCU,4,11-0,45,Away,Wyoming,99,5-6,10,Home
2009,12,LSU,8,8-3,23,Away,Ole Miss,99,8-3,25,Home
2009,12,Ohio State,10,10-2,21,Away,Michigan,99,5-7,10,Home
2009,12,Oregon,11,9-2,44,Away,Arizona,99,6-4,41,Home
2009,12,Minnesota,99,6-6,0,Away,Iowa,13,10-2,12,Home
2009,12,Penn State,14,10-2,42,Away,Michigan State,99,6-6,14,Home
2009,12,NC State,99,4-7,10,Away,Virginia Tech,15,8-3,38,Home
2009,12,Wisconsin,16,8-3,31,Away,Northwestern,99,8-4,33,Home
2009,12,California,25,8-3,34,Away,Stanford,17,7-4,28,Home
2009,12,Oregon State,19,8-3,42,Away,Washington State,99,1-10,10,Home
2009,12,Duke,99,5-6,16,Away,Miami,20,8-3,34,Home
2009,12,San Diego State,99,4-7,7,Away,Utah,21,9-2,38,Home
2009,12,Air Force,99,7-5,21,Away,BYU,22,9-2,38,Home
2009,12,Virginia,99,3-8,21,Away,Clemson,23,8-3,34,Home
2009,12,Memphis,99,2-9,14,Away,Houston,24,9-2,55,Home
