Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2017,4,Temple,99,2-2,7,Away,South Florida,21,4-0,43,Home
2017,4,Utah,23,4-0,30,Away,Arizona,99,2-2,24,Home
2017,4,Alabama,1,4-0,59,Away,Vanderbilt,99,3-1,0,Home
2017,4,Boston College,99,1-3,7,Away,Clemson,2,4-0,34,Home
2017,4,Oklahoma,3,4-0,49,Away,Baylor,99,0-4,41,Home
2017,4,Penn State,4,4-0,21,Away,Iowa,99,3-1,19,Home
2017,4,USC,5,4-0,30,Away,California,99,3-1,20,Home
2017,4,TCU,16,4-0,44,Away,Oklahoma State,6,3-1,31,Home
2017,4,Washington,7,4-0,37,Away,Colorado,99,3-1,10,Home
2017,4,Michigan,8,4-0,28,Away,Purdue,99,2-2,10,Home
2017,4,UNLV,99,1-2,21,Away,Ohio State,10,3-1,54,Home
2017,4,Mississippi State,17,3-1,3,Away,Georgia,11,4-0,31,Home
2017,4,NC State,99,3-1,27,Away,Florida State,12,0-2,21,Home
2017,4,Old Dominion,99,2-2,0,Away,Virginia Tech,13,4-0,38,Home
2017,4,Toledo,99,3-1,30,Away,Miami,14,2-0,52,Home
2017,4,Auburn,15,3-1,51,Away,Missouri,99,1-3,14,Home
2017,4,Nevada,99,0-4,7,Away,Washington State,18,4-0,45,Home
2017,4,Kent State,99,1-3,3,Away,Louisville,19,3-1,42,Home
2017,4,Florida,20,2-1,28,Away,Kentucky,99,3-1,27,Home
2017,4,San Diego State,22,4-0,28,Away,Air Force,99,1-2,24,Home
2017,4,Oregon,24,3-1,35,Away,Arizona State,99,2-2,37,Home
2017,4,Syracuse,99,2-2,26,Away,LSU,25,3-1,35,Home
