Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2007,4,Texas A&M,20,3-1,17,Away,Miami,99,3-1,34,Home
2007,4,Oklahoma,4,4-0,62,Away,Tulsa,99,2-1,21,Home
2007,4,Washington State,99,2-2,14,Away,USC,1,3-0,47,Home
2007,4,South Carolina,12,3-1,16,Away,LSU,2,4-0,28,Home
2007,4,Florida,3,4-0,30,Away,Ole Miss,99,1-3,24,Home
2007,4,East Carolina,99,1-3,7,Away,West Virginia,5,4-0,48,Home
2007,4,Arizona,99,1-3,27,Away,California,6,4-0,45,Home
2007,4,Rice,99,0-4,14,Away,Texas,7,4-0,58,Home
2007,4,Northwestern,99,2-2,7,Away,Ohio State,8,4-0,58,Home
2007,4,Iowa,99,2-2,13,Away,Wisconsin,9,4-0,17,Home
2007,4,Penn State,10,3-1,9,Away,Michigan,99,2-2,14,Home
2007,4,Oregon,13,4-0,55,Away,Stanford,99,1-2,31,Home
2007,4,Army,99,1-3,17,Away,Boston College,14,4-0,37,Home
2007,4,Clemson,15,4-0,42,Away,NC State,99,1-3,20,Home
2007,4,Georgia,22,3-1,26,Away,Alabama,16,3-1,23,Home
2007,4,William & Mary,99,2-2,3,Away,Virginia Tech,17,3-1,44,Home
2007,4,Syracuse,99,1-3,38,Away,Louisville,18,2-2,35,Home
2007,4,Kentucky,21,4-0,42,Away,Arkansas,99,1-2,29,Home
2007,4,North Carolina,99,1-3,10,Away,South Florida,23,3-0,37,Home
2007,4,Ball State,99,2-2,40,Away,Nebraska,24,3-1,41,Home
2007,4,Illinois State,99,2-2,17,Away,Missouri,25,4-0,38,Home
2007,4,Charleston Southern,99,1-3,10,Away,Hawaii,19,4-0,66,Home
