Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2017,12,Mercer,99,5-6,0,Away,Alabama,1,11-0,56,Home
2017,12,The Citadel,99,5-6,3,Away,Clemson,2,10-1,61,Home
2017,12,Virginia,99,6-5,28,Away,Miami,3,10-0,44,Home
2017,12,Oklahoma,4,10-1,41,Away,Kansas,99,1-10,3,Home
2017,12,Michigan,24,8-3,10,Away,Wisconsin,5,11-0,24,Home
2017,12,Louisiana Monroe,99,4-6,14,Away,Auburn,6,9-2,42,Home
2017,12,Kentucky,99,7-4,13,Away,Georgia,7,10-1,42,Home
2017,12,Navy,99,6-4,17,Away,Notre Dame,8,9-2,24,Home
2017,12,Illinois,99,2-9,14,Away,Ohio State,9,9-2,52,Home
2017,12,Nebraska,99,4-7,44,Away,Penn State,10,9-2,56,Home
2017,12,UCLA,99,5-6,23,Away,USC,11,10-2,28,Home
2017,12,TCU,12,9-2,27,Away,Texas Tech,99,5-6,3,Home
2017,12,Kansas State,99,6-5,45,Away,Oklahoma State,13,8-3,40,Home
2017,12,UCF,15,10-0,45,Away,Temple,99,5-6,19,Home
2017,12,Mississippi State,16,8-3,28,Away,Arkansas,99,4-7,21,Home
2017,12,Maryland,99,4-7,7,Away,Michigan State,17,8-3,17,Home
2017,12,Utah,99,5-6,30,Away,Washington,18,9-2,33,Home
2017,12,NC State,19,7-4,24,Away,Wake Forest,99,7-4,30,Home
2017,12,LSU,20,8-3,30,Away,Tennessee,99,4-7,10,Home
2017,12,SMU,99,6-5,45,Away,Memphis,21,9-1,66,Home
2017,12,California,99,5-6,14,Away,Stanford,22,8-3,17,Home
2017,12,Minnesota,99,5-6,0,Away,Northwestern,23,8-3,39,Home
2017,12,Air Force,99,4-7,19,Away,Boise State,25,9-2,44,Home
