Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2015,10,Northern Illinois,99,6-3,32,Away,Toledo,24,7-1,27,Home
2015,10,Baylor,6,8-0,31,Away,Kansas State,99,3-5,24,Home
2015,10,Mississippi State,20,7-2,31,Away,Missouri,99,4-5,13,Home
2015,10,Temple,22,8-1,60,Away,SMU,99,1-8,40,Home
2015,10,Florida State,16,7-2,13,Away,Clemson,1,9-0,23,Home
2015,10,LSU,2,7-1,16,Away,Alabama,4,8-1,30,Home
2015,10,Minnesota,99,4-5,14,Away,Ohio State,3,9-0,28,Home
2015,10,Notre Dame,5,8-1,42,Away,Pittsburgh,99,6-3,30,Home
2015,10,Michigan State,7,8-1,38,Away,Nebraska,99,4-6,39,Home
2015,10,TCU,8,8-1,29,Away,Oklahoma State,14,9-0,49,Home
2015,10,Iowa,9,9-0,35,Away,Indiana,99,4-5,27,Home
2015,10,Vanderbilt,99,3-6,7,Away,Florida,10,8-1,9,Home
2015,10,Stanford,11,8-1,42,Away,Colorado,99,4-6,10,Home
2015,10,Utah,12,8-1,34,Away,Washington,99,4-5,23,Home
2015,10,Navy,99,7-1,45,Away,Memphis,13,8-1,20,Home
2015,10,Iowa State,99,3-6,16,Away,Oklahoma,15,8-1,52,Home
2015,10,Rutgers,99,3-6,16,Away,Michigan,17,7-2,49,Home
2015,10,Arkansas,99,5-4,53,Away,Ole Miss,18,7-3,52,Home
2015,10,Auburn,99,5-4,26,Away,Texas A&M,19,6-3,10,Home
2015,10,Penn State,99,7-3,21,Away,Northwestern,21,7-2,23,Home
2015,10,UCLA,23,7-2,41,Away,Oregon State,99,2-7,0,Home
2015,10,Cincinnati,99,5-4,30,Away,Houston,25,9-0,33,Home
