Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2004,3,Missouri,19,1-1,14,Away,Troy,99,2-0,24,Home
2004,3,Florida State,4,0-1,10,Away,Miami,5,1-0,16,Home
2004,3,Colorado State,99,0-2,0,Away,USC,1,2-0,49,Home
2004,3,Houston,99,0-2,13,Away,Oklahoma,2,2-0,63,Home
2004,3,Georgia,3,2-0,20,Away,South Carolina,99,1-1,16,Home
2004,3,Arkansas State,99,0-2,3,Away,LSU,6,2-0,53,Home
2004,3,Texas,7,2-0,22,Away,Arkansas,99,1-1,20,Home
2004,3,Michigan,8,1-1,20,Away,Notre Dame,99,1-1,28,Home
2004,3,Marshall,99,0-2,21,Away,Ohio State,9,2-0,24,Home
2004,3,West Virginia,10,2-0,45,Away,UCF,99,0-2,20,Home
2004,3,Eastern Michigan,99,1-1,10,Away,Florida,11,1-0,49,Home
2004,3,New Mexico State,99,0-2,14,Away,California,12,2-0,41,Home
2004,3,Fresno State,99,2-0,45,Away,Kansas State,13,1-1,21,Home
2004,3,North Carolina,99,1-1,24,Away,Virginia,15,2-0,56,Home
2004,3,Iowa State,99,1-1,10,Away,Iowa,16,2-0,17,Home
2004,3,Utah,17,2-0,23,Away,Arizona,99,1-1,6,Home
2004,3,Auburn,18,2-0,43,Away,Mississippi State,99,1-1,14,Home
2004,3,Georgia Tech,99,2-0,28,Away,Clemson,20,1-1,24,Home
2004,3,UNLV,99,0-2,3,Away,Wisconsin,21,2-0,18,Home
2004,3,Illinois State,99,1-1,21,Away,Minnesota,22,2-0,37,Home
2004,3,Temple,99,0-2,22,Away,Maryland,23,2-0,45,Home
2004,3,Indiana,99,2-0,30,Away,Oregon,24,0-1,24,Home
2004,3,Ball State,99,0-2,7,Away,Purdue,25,2-0,59,Home
