Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2015,3,Clemson,11,3-0,20,Away,Louisville,99,0-3,17,Home
2015,3,Florida State,9,3-0,14,Away,Boston College,99,2-1,0,Home
2015,3,Northern Illinois,99,2-1,13,Away,Ohio State,1,3-0,20,Home
2015,3,Ole Miss,15,3-0,43,Away,Alabama,2,2-1,37,Home
2015,3,SMU,99,1-2,37,Away,TCU,3,3-0,56,Home
2015,3,Air Force,99,2-1,21,Away,Michigan State,4,3-0,35,Home
2015,3,Stanford,99,2-1,41,Away,USC,6,2-1,31,Home
2015,3,South Carolina,99,1-2,20,Away,Georgia,7,3-0,52,Home
2015,3,Georgia Tech,14,2-1,22,Away,Notre Dame,8,3-0,30,Home
2015,3,BYU,19,2-1,23,Away,UCLA,10,3-0,24,Home
2015,3,Georgia State,99,1-2,28,Away,Oregon,12,2-1,61,Home
2015,3,Auburn,18,2-1,21,Away,LSU,13,2-0,45,Home
2015,3,Tulsa,99,2-1,38,Away,Oklahoma,16,3-0,52,Home
2015,3,Nevada,99,1-2,27,Away,Texas A&M,17,3-0,44,Home
2015,3,Northern Arizona,99,2-1,13,Away,Arizona,20,3-0,77,Home
2015,3,Utah,21,3-0,45,Away,Fresno State,99,1-2,24,Home
2015,3,Connecticut,99,2-1,6,Away,Missouri,22,3-0,9,Home
2015,3,Northwestern,23,3-0,19,Away,Duke,99,2-1,10,Home
2015,3,Troy,99,1-2,3,Away,Wisconsin,24,2-1,28,Home
2015,3,Texas San Antonio,99,0-3,14,Away,Oklahoma State,25,3-0,69,Home
