Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2010,3,Alabama,1,3-0,62,Away,Duke,99,1-2,13,Home
2010,3,Ohio,99,1-2,7,Away,Ohio State,2,3-0,43,Home
2010,3,Boise State,3,2-0,51,Away,Wyoming,99,1-2,6,Home
2010,3,Baylor,99,2-1,10,Away,TCU,4,3-0,45,Home
2010,3,Portland State,99,1-2,0,Away,Oregon,5,3-0,69,Home
2010,3,Texas,6,3-0,24,Away,Texas Tech,99,2-1,14,Home
2010,3,Air Force,99,2-1,24,Away,Oklahoma,7,3-0,27,Home
2010,3,Nebraska,8,3-0,56,Away,Washington,99,1-2,21,Home
2010,3,Iowa,9,2-1,27,Away,Arizona,24,3-0,34,Home
2010,3,Florida,10,3-0,31,Away,Tennessee,99,1-2,17,Home
2010,3,Arizona State,99,2-1,19,Away,Wisconsin,11,3-0,20,Home
2010,3,Arkansas,12,3-0,31,Away,Georgia,99,1-2,24,Home
2010,3,Furman,99,1-1,19,Away,South Carolina,13,3-0,38,Home
2010,3,Utah,14,3-0,56,Away,New Mexico,99,0-3,14,Home
2010,3,Mississippi State,99,1-2,7,Away,LSU,15,3-0,29,Home
2010,3,Clemson,99,2-1,24,Away,Auburn,16,3-0,27,Home
2010,3,USC,18,3-0,32,Away,Minnesota,99,1-2,21,Home
2010,3,Wake Forest,99,2-1,24,Away,Stanford,19,3-0,68,Home
2010,3,Massachusetts,99,2-1,37,Away,Michigan,20,3-0,42,Home
2010,3,Maryland,99,2-1,17,Away,West Virginia,21,3-0,31,Home
2010,3,Kent State,99,1-2,0,Away,Penn State,22,2-1,24,Home
2010,3,Houston,23,2-1,13,Away,UCLA,99,1-2,31,Home
2010,3,Louisville,99,1-2,28,Away,Oregon State,25,1-1,35,Home
