Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2013,2,Oregon,2,2-0,59,Away,Virginia,99,1-1,10,Home
2013,2,San Diego State,99,0-2,7,Away,Ohio State,3,2-0,42,Home
2013,2,South Carolina State,99,0-2,13,Away,Clemson,4,2-0,52,Home
2013,2,San José State,99,1-1,13,Away,Stanford,5,1-0,34,Home
2013,2,South Carolina,6,1-1,30,Away,Georgia,11,1-1,41,Home
2013,2,Sam Houston State,99,1-1,28,Away,Texas A&M,7,2-0,65,Home
2013,2,Eastern Kentucky,99,1-1,7,Away,Louisville,8,2-0,44,Home
2013,2,UAB,99,0-2,17,Away,LSU,9,2-0,56,Home
2013,2,Florida,12,1-1,16,Away,Miami,99,2-0,21,Home
2013,2,Oklahoma State,13,2-0,56,Away,Texas San Antonio,99,1-1,35,Home
2013,2,Notre Dame,14,1-1,30,Away,Michigan,17,2-0,41,Home
2013,2,Texas,15,1-1,21,Away,BYU,99,1-1,40,Home
2013,2,West Virginia,99,1-1,7,Away,Oklahoma,16,2-0,16,Home
2013,2,Syracuse,99,0-2,27,Away,Northwestern,19,2-0,48,Home
2013,2,Tennessee Tech,99,1-1,0,Away,Wisconsin,21,2-0,48,Home
2013,2,Southern Mississippi,99,0-2,13,Away,Nebraska,22,2-0,56,Home
2013,2,Buffalo,99,0-2,13,Away,Baylor,23,2-0,70,Home
2013,2,Southeastern Louisiana,99,1-1,17,Away,TCU,24,1-1,38,Home
2013,2,Washington State,99,1-1,10,Away,USC,25,1-1,7,Home
