Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2014,12,Mississippi State,1,9-1,20,Away,Alabama,5,9-1,25,Home
2014,12,Florida State,3,10-0,30,Away,Miami,99,6-4,26,Home
2014,12,TCU,4,9-1,34,Away,Kansas,99,3-7,30,Home
2014,12,Arizona State,6,8-2,27,Away,Oregon State,99,5-5,35,Home
2014,12,Ohio State,8,9-1,31,Away,Minnesota,25,7-3,24,Home
2014,12,Auburn,9,7-3,7,Away,Georgia,15,8-2,34,Home
2014,12,Michigan State,12,8-2,37,Away,Maryland,99,6-4,15,Home
2014,12,Washington,99,6-5,26,Away,Arizona,14,8-2,27,Home
2014,12,Nebraska,16,8-2,24,Away,Wisconsin,20,8-2,59,Home
2014,12,LSU,17,7-4,0,Away,Arkansas,99,5-5,17,Home
2014,12,Northwestern,99,4-6,43,Away,Notre Dame,18,7-3,40,Home
2014,12,Clemson,19,7-3,6,Away,Georgia Tech,22,9-2,28,Home
2014,12,Virginia Tech,99,5-5,17,Away,Duke,21,8-2,16,Home
2014,12,Utah,23,7-3,20,Away,Stanford,99,5-5,17,Home
2014,12,Missouri,99,8-2,34,Away,Texas A&M,24,7-4,27,Home
