Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2002,14,West Virginia,99,8-3,21,Away,Virginia Tech,13,8-3,18,Home
2002,14,Pittsburgh,17,8-3,21,Away,Miami,1,10-0,28,Home
2002,14,Michigan,12,9-3,9,Away,Ohio State,2,13-0,14,Home
2002,14,Washington,99,7-5,29,Away,Washington State,3,9-2,26,Home
2002,14,Texas Tech,24,8-5,15,Away,Oklahoma,4,10-1,60,Home
2002,14,USC,7,9-2,52,Away,UCLA,25,7-4,21,Home
2002,14,Rutgers,99,1-10,0,Away,Notre Dame,8,10-1,42,Home
2002,14,Auburn,99,8-4,17,Away,Alabama,9,9-3,7,Home
2002,14,Kansas State,10,10-2,38,Away,Missouri,99,5-7,0,Home
2002,14,Florida State,14,8-4,7,Away,NC State,99,10-3,17,Home
2002,14,Michigan State,99,4-8,7,Away,Penn State,15,9-3,61,Home
2002,14,Maryland,18,9-3,13,Away,Virginia,99,8-4,48,Home
2002,14,New Mexico,99,6-6,14,Away,Colorado State,20,10-2,22,Home
2002,14,Ole Miss,99,5-6,13,Away,LSU,21,8-3,14,Home
2002,14,TCU,22,8-2,28,Away,East Carolina,99,4-6,31,Home
2002,14,Boise State,23,11-1,44,Away,Nevada,99,5-7,7,Home
