Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2011,9,Rice,99,2-6,34,Away,Houston,17,8-0,73,Home
2011,9,Baylor,99,4-3,24,Away,Oklahoma State,3,8-0,59,Home
2011,9,Clemson,5,8-1,17,Away,Georgia Tech,99,7-2,31,Home
2011,9,Stanford,6,8-0,56,Away,USC,99,6-2,48,Home
2011,9,Washington State,99,3-5,28,Away,Oregon,7,7-1,43,Home
2011,9,Oklahoma,9,7-1,58,Away,Kansas State,8,7-1,17,Home
2011,9,Arkansas,10,7-1,31,Away,Vanderbilt,99,4-4,28,Home
2011,9,Michigan State,11,6-2,3,Away,Nebraska,14,7-1,24,Home
2011,9,Virginia Tech,12,8-1,14,Away,Duke,99,3-5,10,Home
2011,9,South Carolina,13,7-1,14,Away,Tennessee,99,3-5,3,Home
2011,9,Wisconsin,15,6-2,29,Away,Ohio State,99,5-3,33,Home
2011,9,Missouri,99,4-4,38,Away,Texas A&M,16,5-3,31,Home
2011,9,Purdue,99,4-4,14,Away,Michigan,18,7-1,36,Home
2011,9,Illinois,99,6-3,7,Away,Penn State,19,8-1,10,Home
2011,9,Iowa State,99,4-4,41,Away,Texas Tech,20,5-3,7,Home
2011,9,Colorado,99,1-8,14,Away,Arizona State,21,6-2,48,Home
2011,9,Georgia,22,6-2,24,Away,Florida,99,4-4,20,Home
2011,9,Ole Miss,99,2-6,23,Away,Auburn,23,6-3,41,Home
2011,9,Kansas,99,2-6,0,Away,Texas,24,5-2,43,Home
2011,9,West Virginia,25,6-2,41,Away,Rutgers,99,5-3,31,Home
