Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2011,10,LSU,1,9-0,9,Away,Alabama,2,8-1,6,Home
2011,10,Kansas State,14,7-2,45,Away,Oklahoma State,3,9-0,52,Home
2011,10,Stanford,4,9-0,38,Away,Oregon State,99,2-7,13,Home
2011,10,Boise State,5,8-0,48,Away,UNLV,99,2-6,21,Home
2011,10,Texas A&M,99,5-4,25,Away,Oklahoma,6,8-1,41,Home
2011,10,South Carolina,9,7-2,28,Away,Arkansas,7,8-1,44,Home
2011,10,Oregon,8,8-1,34,Away,Washington,99,6-3,17,Home
2011,10,Northwestern,99,4-5,28,Away,Nebraska,10,7-2,25,Home
2011,10,Houston,13,9-0,56,Away,UAB,99,1-8,13,Home
2011,10,Michigan,15,7-2,16,Away,Iowa,99,6-3,24,Home
2011,10,Minnesota,99,2-7,24,Away,Michigan State,17,7-2,31,Home
2011,10,New Mexico State,99,3-6,16,Away,Georgia,18,7-2,63,Home
2011,10,Arizona State,19,6-3,28,Away,UCLA,99,5-4,29,Home
2011,10,Purdue,99,4-5,17,Away,Wisconsin,20,7-2,62,Home
2011,10,Texas Tech,99,5-4,20,Away,Texas,21,6-2,52,Home
2011,10,Louisville,99,5-4,38,Away,West Virginia,24,6-3,35,Home
2011,10,Southern Mississippi,25,8-1,48,Away,East Carolina,99,4-5,28,Home
