Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2010,12,Georgia State,99,6-5,7,Away,Alabama,11,9-2,63,Home
2010,12,Fresno State,99,6-4,0,Away,Boise State,4,10-0,51,Home
2010,12,Ole Miss,99,4-7,36,Away,LSU,5,10-1,43,Home
2010,12,Stanford,6,10-1,48,Away,California,99,5-6,14,Home
2010,12,Wisconsin,7,10-1,48,Away,Michigan,99,7-4,28,Home
2010,12,Nebraska,8,9-2,6,Away,Texas A&M,19,8-3,9,Home
2010,12,Ohio State,9,10-1,20,Away,Iowa,20,7-4,17,Home
2010,12,Oklahoma State,10,10-1,48,Away,Kansas,99,3-8,14,Home
2010,12,Purdue,99,4-7,31,Away,Michigan State,12,10-1,35,Home
2010,12,Arkansas,13,9-2,38,Away,Mississippi State,21,7-4,31,Home
2010,12,Oklahoma,14,9-2,53,Away,Baylor,99,7-5,24,Home
2010,12,Missouri,15,9-2,14,Away,Iowa State,99,5-7,0,Home
2010,12,Virginia Tech,16,9-2,31,Away,Miami,24,7-4,17,Home
2010,12,Troy,99,5-5,24,Away,South Carolina,17,8-3,69,Home
2010,12,New Mexico State,99,2-9,6,Away,Nevada,18,10-1,52,Home
2010,12,Utah,23,9-2,38,Away,San Diego State,99,7-4,34,Home
2010,12,Florida State,25,8-3,30,Away,Maryland,99,7-4,16,Home
