Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2012,5,Stanford,8,3-1,13,Away,Washington,99,3-1,17,Home
2012,5,Ole Miss,99,3-2,14,Away,Alabama,1,5-0,33,Home
2012,5,Oregon,2,5-0,51,Away,Washington State,99,2-3,26,Home
2012,5,Towson,99,2-2,22,Away,LSU,3,5-0,38,Home
2012,5,Florida State,4,5-0,30,Away,South Florida,99,2-3,17,Home
2012,5,Tennessee,99,3-2,44,Away,Georgia,5,5-0,51,Home
2012,5,South Carolina,6,5-0,38,Away,Kentucky,99,1-4,17,Home
2012,5,Baylor,25,3-1,63,Away,West Virginia,9,4-0,70,Home
2012,5,Texas,12,4-0,41,Away,Oklahoma State,99,2-2,36,Home
2012,5,Ohio State,14,5-0,17,Away,Michigan State,20,3-2,16,Home
2012,5,TCU,15,4-0,24,Away,SMU,99,1-3,16,Home
2012,5,Clemson,17,4-1,45,Away,Boston College,99,1-3,31,Home
2012,5,Oregon State,18,3-0,38,Away,Arizona,99,3-2,35,Home
2012,5,Louisville,19,5-0,21,Away,Southern Mississippi,99,0-4,17,Home
2012,5,Wisconsin,99,3-2,27,Away,Nebraska,22,4-1,30,Home
2012,5,Boise State,24,3-1,32,Away,New Mexico,99,2-3,29,Home
