Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2007,9,Boston College,2,8-0,14,Away,Virginia Tech,8,6-2,10,Home
2007,9,Ohio State,1,9-0,37,Away,Penn State,25,6-3,17,Home
2007,9,California,21,5-3,20,Away,Arizona State,4,8-0,31,Home
2007,9,USC,12,6-2,17,Away,Oregon,5,7-1,24,Home
2007,9,West Virginia,7,7-1,31,Away,Rutgers,99,5-3,3,Home
2007,9,Kansas,9,8-0,19,Away,Texas A&M,99,6-3,11,Home
2007,9,South Florida,10,6-2,15,Away,Connecticut,23,7-1,22,Home
2007,9,Georgia,18,6-2,42,Away,Florida,11,5-3,30,Home
2007,9,Iowa State,99,1-8,28,Away,Missouri,13,7-1,42,Home
2007,9,Mississippi State,99,5-4,31,Away,Kentucky,14,6-3,14,Home
2007,9,Virginia,15,7-2,24,Away,NC State,99,3-5,29,Home
2007,9,South Carolina,16,6-3,24,Away,Tennessee,99,5-3,27,Home
2007,9,Nebraska,99,4-5,25,Away,Texas,19,7-2,28,Home
2007,9,Minnesota,99,1-8,10,Away,Michigan,20,7-2,34,Home
2007,9,Ole Miss,99,2-7,3,Away,Auburn,22,6-3,17,Home
2007,9,New Mexico State,99,4-5,13,Away,Hawaii,17,8-0,50,Home
