Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2015,6,Washington,99,3-2,17,Away,USC,17,3-2,12,Home
2015,6,Maryland,99,2-4,28,Away,Ohio State,1,6-0,49,Home
2015,6,TCU,2,6-0,52,Away,Kansas State,99,3-2,45,Home
2015,6,Baylor,3,5-0,66,Away,Kansas,99,0-5,7,Home
2015,6,Michigan State,4,6-0,31,Away,Rutgers,99,2-3,24,Home
2015,6,California,23,5-1,24,Away,Utah,5,5-0,30,Home
2015,6,Georgia Tech,99,2-4,24,Away,Clemson,6,5-0,43,Home
2015,6,South Carolina,99,2-4,24,Away,LSU,7,5-0,45,Home
2015,6,Arkansas,99,2-4,14,Away,Alabama,8,5-1,27,Home
2015,6,Oklahoma,10,4-1,17,Away,Texas,99,2-4,24,Home
2015,6,Florida,11,6-0,21,Away,Missouri,99,4-2,3,Home
2015,6,Miami,99,3-2,24,Away,Florida State,12,5-0,29,Home
2015,6,Northwestern,13,5-1,0,Away,Michigan,18,5-1,38,Home
2015,6,New Mexico State,99,0-5,3,Away,Ole Miss,14,5-1,52,Home
2015,6,Navy,99,4-1,24,Away,Notre Dame,15,5-1,41,Home
2015,6,Georgia,19,4-2,31,Away,Tennessee,99,3-3,38,Home
2015,6,Oklahoma State,21,6-0,33,Away,West Virginia,99,3-2,26,Home
2015,6,Illinois,99,4-2,20,Away,Iowa,22,6-0,29,Home
2015,6,Kent State,99,2-4,7,Away,Toledo,24,5-0,38,Home
2015,6,Boise State,25,5-1,41,Away,Colorado State,99,2-4,10,Home
