Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2011,7,LSU,1,7-0,38,Away,Tennessee,99,3-3,7,Home
2011,7,Alabama,2,7-0,52,Away,Ole Miss,99,2-4,7,Home
2011,7,Oklahoma,3,6-0,47,Away,Kansas,99,2-4,17,Home
2011,7,Indiana,99,1-6,7,Away,Wisconsin,4,6-0,59,Home
2011,7,Boise State,5,6-0,63,Away,Colorado State,99,3-3,13,Home
2011,7,Oklahoma State,6,6-0,38,Away,Texas,22,4-2,26,Home
2011,7,Stanford,7,6-0,44,Away,Washington State,99,3-3,14,Home
2011,7,Clemson,8,7-0,56,Away,Maryland,99,2-4,45,Home
2011,7,Arizona State,18,5-2,27,Away,Oregon,9,5-1,41,Home
2011,7,Michigan,11,6-1,14,Away,Michigan State,23,5-1,28,Home
2011,7,Georgia Tech,12,6-1,21,Away,Virginia,99,4-2,24,Home
2011,7,South Carolina,15,6-1,14,Away,Mississippi State,99,3-4,12,Home
2011,7,Ohio State,99,4-3,17,Away,Illinois,16,6-1,7,Home
2011,7,Kansas State,17,6-0,41,Away,Texas Tech,99,4-2,34,Home
2011,7,Virginia Tech,19,6-1,38,Away,Wake Forest,99,4-2,17,Home
2011,7,Baylor,20,4-2,28,Away,Texas A&M,21,4-2,55,Home
2011,7,Florida,99,4-3,6,Away,Auburn,24,5-2,17,Home
