Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2009,10,Virginia Tech,23,6-3,16,Away,East Carolina,99,5-4,3,Home
2009,10,Boise State,7,9-0,45,Away,Louisiana Tech,99,3-6,35,Home
2009,10,Vanderbilt,99,2-8,3,Away,Florida,1,9-0,27,Home
2009,10,UCF,99,5-4,3,Away,Texas,2,9-0,35,Home
2009,10,LSU,9,7-2,15,Away,Alabama,3,9-0,24,Home
2009,10,Northwestern,99,6-4,17,Away,Iowa,4,9-1,10,Home
2009,10,Connecticut,99,4-5,45,Away,Cincinnati,5,9-0,47,Home
2009,10,TCU,6,9-0,55,Away,San Diego State,99,4-5,12,Home
2009,10,Oregon,8,7-2,42,Away,Stanford,99,6-3,51,Home
2009,10,Wake Forest,99,4-6,27,Away,Georgia Tech,10,9-1,30,Home
2009,10,Ohio State,16,8-2,24,Away,Penn State,11,8-2,7,Home
2009,10,USC,12,7-2,14,Away,Arizona State,99,4-5,9,Home
2009,10,Syracuse,99,3-6,10,Away,Pittsburgh,13,8-1,37,Home
2009,10,New Mexico,99,0-9,14,Away,Utah,14,8-1,45,Home
2009,10,Houston,15,8-1,46,Away,Tulsa,99,4-5,45,Home
2009,10,Virginia,99,3-6,17,Away,Miami,17,7-2,52,Home
2009,10,Washington State,99,1-8,7,Away,Arizona,18,6-2,48,Home
2009,10,Oklahoma State,19,7-2,34,Away,Iowa State,99,5-5,8,Home
2009,10,Oregon State,99,6-3,31,Away,California,20,6-3,14,Home
2009,10,Wisconsin,21,7-2,31,Away,Indiana,99,4-6,28,Home
2009,10,Navy,99,7-3,23,Away,Notre Dame,22,6-3,21,Home
2009,10,Oklahoma,24,5-4,3,Away,Nebraska,99,6-3,10,Home
