Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2012,9,Clemson,18,7-1,42,Away,Wake Forest,99,4-4,13,Home
2012,9,Cincinnati,99,5-2,31,Away,Louisville,16,8-0,34,Home
2012,9,Mississippi State,11,7-1,7,Away,Alabama,1,8-0,38,Home
2012,9,Florida,2,7-1,9,Away,Georgia,10,7-1,17,Home
2012,9,Texas Tech,14,6-2,24,Away,Kansas State,3,8-0,55,Home
2012,9,Colorado,99,1-7,14,Away,Oregon,4,8-0,70,Home
2012,9,Notre Dame,5,8-0,30,Away,Oklahoma,8,5-2,13,Home
2012,9,Oregon State,7,6-1,17,Away,Washington,99,4-4,20,Home
2012,9,USC,9,6-2,36,Away,Arizona,99,5-3,39,Home
2012,9,Duke,99,6-3,7,Away,Florida State,12,8-1,48,Home
2012,9,Tennessee,99,3-5,35,Away,South Carolina,13,7-2,38,Home
2012,9,Kent State,99,7-1,35,Away,Rutgers,15,7-1,23,Home
2012,9,Washington State,99,2-6,17,Away,Stanford,17,6-2,24,Home
2012,9,Texas A&M,20,6-2,63,Away,Auburn,99,1-7,21,Home
2012,9,Boise State,21,7-1,45,Away,Wyoming,99,1-7,14,Home
2012,9,Michigan,22,5-3,9,Away,Nebraska,99,6-2,23,Home
2012,9,Texas,23,6-2,21,Away,Kansas,99,1-7,17,Home
2012,9,Ohio,24,7-1,20,Away,Miami (OH),99,4-4,23,Home
2012,9,Michigan State,99,5-4,16,Away,Wisconsin,25,6-3,13,Home
