Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2008,11,Northern Illinois,99,5-4,14,Away,Ball State,17,9-0,45,Home
2008,11,TCU,12,9-2,10,Away,Utah,8,10-0,13,Home
2008,11,Maryland,23,6-3,13,Away,Virginia Tech,99,6-3,23,Home
2008,11,Alabama,1,10-0,27,Away,LSU,16,6-3,21,Home
2008,11,Oklahoma State,9,8-2,20,Away,Texas Tech,2,10-0,56,Home
2008,11,Penn State,3,9-1,23,Away,Iowa,99,6-4,24,Home
2008,11,Baylor,99,3-7,21,Away,Texas,4,9-1,45,Home
2008,11,Florida,5,8-1,42,Away,Vanderbilt,99,5-4,14,Home
2008,11,Oklahoma,6,9-1,66,Away,Texas A&M,99,4-6,28,Home
2008,11,California,21,6-3,3,Away,USC,7,8-1,17,Home
2008,11,Utah State,99,2-8,14,Away,Boise State,10,9-0,49,Home
2008,11,Ohio State,11,8-2,45,Away,Northwestern,24,7-3,10,Home
2008,11,Georgia,13,8-2,42,Away,Kentucky,99,6-4,38,Home
2008,11,Kansas State,99,4-6,24,Away,Missouri,14,8-2,41,Home
2008,11,San Diego State,99,1-9,12,Away,BYU,15,9-1,41,Home
2008,11,Purdue,99,3-7,7,Away,Michigan State,18,9-2,21,Home
2008,11,Georgia Tech,20,7-3,7,Away,North Carolina,19,7-2,28,Home
2008,11,Clemson,99,4-5,27,Away,Florida State,22,7-2,41,Home
2008,11,Cincinnati,99,7-2,26,Away,West Virginia,25,6-3,23,Home
