Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2013,4,Clemson,3,3-0,26,Away,NC State,99,2-1,14,Home
2013,4,Colorado State,99,1-3,6,Away,Alabama,1,3-0,31,Home
2013,4,Florida A&M,99,1-3,0,Away,Ohio State,4,4-0,76,Home
2013,4,Arizona State,23,2-1,28,Away,Stanford,5,3-0,42,Home
2013,4,Auburn,99,3-1,21,Away,LSU,6,4-0,35,Home
2013,4,Florida Intl,99,0-4,0,Away,Louisville,7,4-0,72,Home
2013,4,Bethune-Cookman,99,3-1,6,Away,Florida State,8,3-0,54,Home
2013,4,North Texas,99,2-2,21,Away,Georgia,9,2-1,45,Home
2013,4,SMU,99,1-2,13,Away,Texas A&M,10,3-1,42,Home
2013,4,New Mexico State,99,0-4,13,Away,UCLA,13,3-0,59,Home
2013,4,Michigan,15,4-0,24,Away,Connecticut,99,0-3,21,Home
2013,4,Savannah State,99,1-3,7,Away,Miami,16,3-0,77,Home
2013,4,Idaho State,99,2-1,0,Away,Washington,17,3-0,56,Home
2013,4,Maine,99,3-1,21,Away,Northwestern,18,4-0,35,Home
2013,4,Tennessee,99,2-2,17,Away,Florida,19,2-1,31,Home
2013,4,Louisiana Monroe,99,2-2,7,Away,Baylor,20,3-0,70,Home
2013,4,Michigan State,99,3-1,13,Away,Notre Dame,22,3-1,17,Home
2013,4,Purdue,99,1-3,10,Away,Wisconsin,24,3-1,41,Home
2013,4,Texas State,99,2-1,7,Away,Texas Tech,25,4-0,33,Home
