Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2005,10,Connecticut,99,4-4,13,Away,West Virginia,18,7-1,45,Home
2005,10,Pittsburgh,99,4-5,20,Away,Louisville,24,6-2,42,Home
2005,10,Stanford,99,4-4,21,Away,USC,1,9-0,51,Home
2005,10,Texas,2,9-0,62,Away,Baylor,99,4-5,0,Home
2005,10,Miami,5,7-1,27,Away,Virginia Tech,3,8-1,7,Home
2005,10,Alabama,4,9-0,17,Away,Mississippi State,99,2-7,0,Home
2005,10,Appalachian State,99,6-3,0,Away,LSU,6,7-1,24,Home
2005,10,UCLA,7,8-1,14,Away,Arizona,99,3-6,52,Home
2005,10,Tennessee,99,3-5,21,Away,Notre Dame,8,6-2,41,Home
2005,10,NC State,99,4-4,20,Away,Florida State,9,7-2,15,Home
2005,10,Wisconsin,14,8-2,14,Away,Penn State,10,9-1,35,Home
2005,10,Illinois,99,2-7,2,Away,Ohio State,12,7-2,40,Home
2005,10,Vanderbilt,99,4-5,42,Away,Florida,13,7-2,49,Home
2005,10,California,23,6-3,20,Away,Oregon,15,8-1,27,Home
2005,10,Texas A&M,99,5-4,17,Away,Texas Tech,16,8-1,56,Home
2005,10,Auburn,17,7-2,49,Away,Kentucky,99,2-6,27,Home
2005,10,Boston College,19,6-3,14,Away,North Carolina,99,4-4,16,Home
2005,10,Colorado State,99,5-4,6,Away,TCU,20,9-1,33,Home
2005,10,San José State,99,1-8,7,Away,Fresno State,21,7-1,45,Home
2005,10,Missouri,99,5-4,12,Away,Colorado,25,7-2,41,Home
