Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2007,6,Kentucky,8,5-1,23,Away,South Carolina,11,5-1,38,Home
2007,6,Florida,9,4-2,24,Away,LSU,1,6-0,28,Home
2007,6,Stanford,99,2-3,24,Away,USC,2,4-1,23,Home
2007,6,Ohio State,4,6-0,23,Away,Purdue,23,5-1,7,Home
2007,6,Wisconsin,5,5-1,26,Away,Illinois,99,5-1,31,Home
2007,6,South Florida,6,5-0,35,Away,Florida Atlantic,99,3-3,23,Home
2007,6,Bowling Green,99,3-2,24,Away,Boston College,7,6-0,55,Home
2007,6,Oklahoma,10,5-1,28,Away,Texas,19,4-2,21,Home
2007,6,Georgia,12,4-2,14,Away,Tennessee,99,3-2,35,Home
2007,6,West Virginia,13,5-1,55,Away,Syracuse,99,1-5,14,Home
2007,6,Virginia Tech,15,5-1,41,Away,Clemson,22,4-2,23,Home
2007,6,Nebraska,25,4-2,6,Away,Missouri,17,5-0,41,Home
2007,6,Arizona State,18,6-0,23,Away,Washington State,99,2-4,20,Home
2007,6,Cincinnati,20,6-0,28,Away,Rutgers,21,3-2,23,Home
2007,6,Kansas,99,5-0,30,Away,Kansas State,24,3-2,24,Home
2007,6,Utah State,99,0-6,37,Away,Hawaii,16,6-0,52,Home
