Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2010,11,Boise State,4,9-0,52,Away,Idaho,99,4-6,14,Home
2010,11,Oregon,1,10-0,15,Away,California,99,5-5,13,Home
2010,11,Georgia,99,5-6,31,Away,Auburn,2,11-0,49,Home
2010,11,San Diego State,99,7-3,35,Away,TCU,3,11-0,40,Home
2010,11,Louisiana Monroe,99,4-6,0,Away,LSU,5,9-1,51,Home
2010,11,Stanford,6,9-1,17,Away,Arizona State,99,4-6,13,Home
2010,11,Indiana,99,4-6,20,Away,Wisconsin,7,9-1,83,Home
2010,11,Kansas,99,3-7,3,Away,Nebraska,8,9-1,20,Home
2010,11,Penn State,99,6-4,14,Away,Ohio State,9,9-1,38,Home
2010,11,Oklahoma State,10,9-1,33,Away,Texas,99,4-6,16,Home
2010,11,Mississippi State,19,7-3,10,Away,Alabama,12,8-2,30,Home
2010,11,Iowa,13,7-3,17,Away,Northwestern,99,7-3,21,Home
2010,11,Utah,14,8-2,3,Away,Notre Dame,99,5-5,28,Home
2010,11,UTEP,99,6-5,21,Away,Arkansas,15,8-2,58,Home
2010,11,Texas Tech,99,5-5,7,Away,Oklahoma,16,8-2,45,Home
2010,11,Kansas State,24,6-4,28,Away,Missouri,17,8-2,38,Home
2010,11,USC,99,7-3,24,Away,Arizona,18,7-3,21,Home
2010,11,Virginia Tech,20,8-2,26,Away,North Carolina,99,6-4,10,Home
2010,11,Nevada,21,9-1,35,Away,Fresno State,99,6-3,34,Home
2010,11,South Carolina,23,7-3,36,Away,Florida,22,6-4,14,Home
2010,11,Texas A&M,25,7-3,42,Away,Baylor,99,7-4,30,Home
