Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2004,13,Maryland,99,4-6,6,Away,Virginia Tech,15,8-2,55,Home
2004,13,Oklahoma,2,11-0,35,Away,Baylor,99,3-8,0,Home
2004,13,Auburn,2,11-0,21,Away,Alabama,99,6-5,13,Home
2004,13,Stanford,99,4-7,6,Away,California,4,9-1,41,Home
2004,13,BYU,99,5-6,21,Away,Utah,5,11-0,52,Home
2004,13,Michigan,7,9-2,21,Away,Ohio State,99,7-4,37,Home
2004,13,Louisville,8,8-1,65,Away,Houston,99,3-8,27,Home
2004,13,Wisconsin,9,9-2,7,Away,Iowa,17,9-2,30,Home
2004,13,Florida,99,7-4,20,Away,Florida State,10,8-3,13,Home
2004,13,Wake Forest,99,4-6,7,Away,Miami,12,8-2,52,Home
2004,13,Louisiana Tech,99,5-6,14,Away,Boise State,13,10-0,55,Home
2004,13,Ole Miss,99,3-7,24,Away,LSU,14,8-2,27,Home
2004,13,Tennessee,15,8-2,38,Away,Vanderbilt,99,2-9,33,Home
2004,13,Virginia,18,8-2,30,Away,Georgia Tech,99,6-4,10,Home
2004,13,Boston College,19,8-2,34,Away,Temple,99,2-9,17,Home
2004,13,SMU,99,3-8,27,Away,UTEP,24,8-2,57,Home
