Year,Week,Team1,Team1Rank,Team1Record,Team1Score,Team1Home,Team2,Team2Rank,Team2Record,Team2Score,Team2Home
2003,7,West Virginia,99,1-4,20,Away,Miami,2,5-0,22,Home
2003,7,Oregon,19,4-2,13,Away,Utah,99,4-1,17,Home
2003,7,Oklahoma,1,5-0,53,Away,Iowa State,99,2-3,7,Home
2003,7,Virginia Tech,4,5-0,48,Away,Rutgers,99,3-2,22,Home
2003,7,Tennessee,7,4-1,21,Away,Auburn,99,3-2,28,Home
2003,7,Michigan,9,4-2,27,Away,Iowa,23,5-1,30,Home
2003,7,USC,10,4-1,37,Away,Arizona State,99,2-3,17,Home
2003,7,Alabama,99,2-4,23,Away,Georgia,11,4-1,37,Home
2003,7,Troy,99,3-3,0,Away,Nebraska,12,5-0,30,Home
2003,7,Kansas State,16,4-2,20,Away,Texas,13,4-1,24,Home
2003,7,Arizona,99,1-5,7,Away,Washington State,14,5-1,30,Home
2003,7,Ohio,99,1-4,23,Away,Northern Illinois,17,5-0,30,Home
2003,7,Washington,18,3-2,16,Away,UCLA,99,3-2,46,Home
2003,7,Army,99,0-5,0,Away,TCU,20,5-0,27,Home
2003,7,Minnesota,21,6-0,42,Away,Northwestern,99,2-4,17,Home
2003,7,Illinois,99,1-5,10,Away,Purdue,22,4-1,43,Home
2003,7,Ole Miss,99,3-2,20,Away,Florida,24,3-3,17,Home
2003,7,Indiana,99,1-5,3,Away,Michigan State,25,5-1,31,Home
